Phylum,Type strain,Species,Temperature,Temperature def,Temperature type,psychrophilic,mesophilic,thermophilic,Spore formation,Oxygen tolerance,aerobe,anaerobe,obligate aerobe,obligate anaerobe,facultative aerobe,facultative anaerobe,microaerophile,aerotolerant,Radiation Tolerance,score,tier,culture pH,Halophily
Actinobacteria,1,Micromonospora vinacea,28,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Micromonospora wenchangensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Micromonospora yangpuensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Micromonospora zamorensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Microterricola gilva,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Microterricola pindariensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Millisia brevis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Miniimonas arenae,28,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Mobilicoccus caccae,5.0-40.0,growth,,1,1,1,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Actinobacteria,1,Mobiluncus curtisii,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mobiluncus holmesii,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mobiluncus mulieris,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Modestobacter roseus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Modestobacter versicolor,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Motilibacter peucedani,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Motilibacter rhizosphaerae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Murinocardiopsis flavida,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Myceligenerans crystallogenes,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Myceligenerans xiligouense,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mycetocola manganoxydans,20-35,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mycetocola miduiensis,0-34,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mycetocola reblochoni,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium aquiterrae,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Mycobacterium boenickei,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium brisbanense,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium eburneum,28-37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium houstonense,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium insubricum,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Mycobacterium iranicum,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Actinobacteria,1,Mycobacterium litorale,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Mycobacterium neworleansense,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Naasia aerilata,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nakamurella endophytica,20-37,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nakamurella flavida,25,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nakamurella intestinalis,4.0-35.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nakamurella lactea,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nakamurella silvestris,0.0-30.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Naumannella cuiyingiana,20-37,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Naumannella halotolerans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Naumannella huperziae,28-32,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nesterenkonia aethiopica,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nesterenkonia aurantiaca,30.0-4.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nesterenkonia cremea,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nesterenkonia flava,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nesterenkonia pannonica,10.0-40.0,growth,,1,1,1,0,obligate aerobe,0,0,1,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nitriliruptor alkaliphilus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardia acidivorans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia altamirensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia amamiensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia asiatica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia callitridis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia exalbida,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia goodfellowii,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia grenadensis,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardia jejuensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia mikamii,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia ninae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia polyresistens,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardia xishanensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides aestuarii,20-35,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides agariphilus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides agrisoli,25-37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides albertanoniae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides alkalitolerans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides aquiterrae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides baekrokdamisoli,15,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides bigeumensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides caeni,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides cavernae,4.0-35.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides conyzicola,27.5,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides daedukensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides daphniae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides dokdonensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides dubius,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides endophyticus,10.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides flavus,4.0-40.0,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nocardioides fonticola,25-37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides furvisabuli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides ganghwensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides ginkgobilobae,21-42,growth,,0,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides ginsengagri,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides ginsengisoli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides hankookensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides hungaricus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides hwasunensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides immobilis,16-32,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides insulae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides intraradicalis,15.0-30.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides kandeliae,10.0-35.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides kongjuensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides koreensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides kribbensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides lentus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides lianchengensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides litorisoli,16-37,growth,,1,1,0,0,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides marinquilinus,10.0-35.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides marinus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides mesophilus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides oleivorans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides panacihumi,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides panacisoli,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides psychrotolerans,20,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides rotundus,15-40,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nocardioides salsibiostraticola,25.0-5.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides sediminis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides sonneratiae,15-32,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardioides szechwanensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides terrigena,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardioides zeicaulis,30,growth,mesophilic,0,1,0,0,obligate aerobe,0,0,1,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Nocardiopsis aegyptia,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis akesuensis,25-50,growth,,0,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nocardiopsis alkaliphila,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis ansamitocini,15-50,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Nocardiopsis chromatogenes,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis fildesensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis ganjiahuensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis gilva,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis litoralis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis nikkonensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis potens,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis quinghaiensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis rhizosphaerae,20-40,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Nocardiopsis rhodophaea,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis rosea,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis salina,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis sediminis,25.0-28.0,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis sinuspersici,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nocardiopsis valliformis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea bangladeshensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea ceibae,15-45,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Nonomuraea coxensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea glycinis,10.0-37.0,growth,,1,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nonomuraea jabiensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea kuesteri,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea mangrovi,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea purpurea,20-30,optimum,,1,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nonomuraea rhodomycinica,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Nonomuraea rosea,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Nonomuraea solani,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Ornithinibacter aureus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Ornithinimicrobium flavum,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Ornithinimicrobium murale,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Ornithinimicrobium tianjinense,20-40,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Paenarthrobacter nitroguajacolicus,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Paeniglutamicibacter gangotriensis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Paeniglutamicibacter kerguelensis,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Paeniglutamicibacter psychrophenolicus,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Parafrigoribacterium mesophilum,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Paraoerskovia sediminicola,28,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Actinobacteria,1,Parolsenella catena,37,growth,mesophilic,0,1,0,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,1,1,,
Actinobacteria,1,Parviterribacter kavangonensis,13-43,growth,,1,1,1,0,obligate aerobe,0,0,1,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Patulibacter americanus,25,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Patulibacter brassicae,10.0-42.0,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Patulibacter ginsengiterrae,25,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Patulibacter medicamentivorans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Patulibacter minatonensis,25,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pedococcus aerophilus,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pedococcus badiiscoriae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pedococcus bigeumensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pedococcus dokdonensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pedococcus ginsenosidimutans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Phycicoccus endophyticus,20-42,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Phytoactinopolyspora alkaliphila,15-45,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Actinobacteria,1,Phytohabitans flavus,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Phytohabitans houttuyneae,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Phytohabitans rumicis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Phytohabitans suffuscus,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planobispora siamensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planomonospora corallina,25-30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planosporangium flavigriseum,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planotetraspora kaengkrachanensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planotetraspora phitsanulokensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planotetraspora silvatica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Planotetraspora thailandica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Plantactinospora endophytica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Plantactinospora mayteni,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Plantactinospora siamensis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Plantactinospora soyae,20-32,growth,,1,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Actinobacteria,1,Polymorphospora rubra,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Pontimonas salivibrio,15-35,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Prauserella muralis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Promicromonospora alba,4.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Promicromonospora kermanensis,25-30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Promicromonospora kroppenstedtii,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Promicromonospora xylanilytica,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Propionibacterium acidifaciens,35,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Propionicimonas ferrireducens,20-40,growth,,1,1,1,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Actinobacteria,1,Pseudarthrobacter defluvii,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudarthrobacter niigatensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudarthrobacter siccitolerans,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudoclavibacter caeni,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudoclavibacter chungangensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudoclavibacter helvolus,28,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Actinobacteria,1,Pseudokineococcus basanitobsidens,4.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Actinobacteria,1,Pseudokineococcus marinus,4.0-37.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
